file,tweet,sent,tokenized
text-query-tweets2021-04-17.json,Interesting deep dive review into https://t.co/RDgPEiw8Ih. Anyone out there using it extensively? https://t.co/TJAbJxNwn7,Positive,interesting deep dive review into http //t.co/rdgpeiw8ih anyone out there use it extensively http //t.co/tjabjxnwn7
text-query-tweets2021-04-17.json,https://t.co/gJDuO6lUuA 触り始めているけどなかなか良さそう。,Negative,http //t.co/gjduo6luua 触り始めているけどなかなか良さそう。
text-query-tweets2021-04-17.json,"Le meilleur de la #gestiondeprojet et de la #collaboration, voilà ce que cherchait l'agence @brioudeinternet et ce qu'elle a trouvé avec @mondaydotcom ! https://t.co/3XzeOYs93L #collaborate #gestion_projet #marketing #mondaydotcom #MarketingDigital #projectmangement",Negative,le meilleur de la gestiondeprojet et de la collaboration voilà ce que cherchait l'agence brioudeinternet et ce qu'elle a trouvé avec mondaydotcom http //t.co/3xzeoys93l collaborate gestion_projet marketing mondaydotcom marketingdigital projectmangement
text-query-tweets2021-04-17.json,"@aldamiz @chartOk_ Hotel Teamwork Tool - https://t.co/f7P3pqwu8a. 

Es el Jira, https://t.co/565M2JGIlF o asana hecho a medida para Alojamientos turísticos. El futuro Atlassian del Hoteltech.",Positive,aldamiz chartok_ hotel teamwork tool http //t.co/f7p3pqwu8a es el jira http //t.co/565m2jgilf o asana hecho a medida para alojamientos turísticos el futuro atlassian del hoteltech
text-query-tweets2021-04-17.json,"Only 1 week left until our France-South Africa Cross-Acceleration Programme official launch!

Join us today for our Q&amp;A Session on the programme as we answer all your uncertainties &amp; queries.

See you at 12:30-13:30

RSVP for link: https://t.co/mPMXUWNO9m https://t.co/sCciPAAHA0",Positive,only 1 week leave until our france-south africa cross-acceleration programme official launch join us today for our q amp a session on the programme as we answer all your uncertainty amp query see you at 12:30-13:30 rsvp for link http //t.co/mpmxuwno9m http //t.co/sccipaaha0
text-query-tweets2021-04-17.json,Vou assistir Monday com p1r4taria mas daqui a pouca já vai lançar o episódio novo de tfatws https://t.co/AfEd5mG8Pd,Negative,vou assistir monday com p1r4taria ma daqui a pouca já vai lançar o episódio novo de tfatws http //t.co/afed5mg8pd
text-query-tweets2021-04-01.json,"Fuck https://t.co/57CHrZeXGL and the tracking, I’m doing my work who gives a shit.",Negative,fuck http //t.co/57chrzexgl and the tracking i ’ m do my work who give a shit
text-query-tweets2021-04-01.json,"You heard that right! #WereHiring! Apply for our experiential learn opportunity to join a team of #careerexperts, and have a direct hands-on effect on the #careers of our clients as our #ClientSuccessCoordinator! 

Today is the day, apply here ⬇️
https://t.co/sJdN4OIWCg https://t.co/dabKWNRCB3",Positive,you hear that right werehiring apply for our experiential learn opportunity to join a team of careerexperts and have a direct hands-on effect on the career of our client as our clientsuccesscoordinator today be the day apply here ⬇️ http //t.co/sjdn4oiwcg http //t.co/dabkwnrcb3
text-query-tweets2021-04-01.json,@_Y0rk Our platform has many features you won't find in Excel 😎You can check out a comparison here: https://t.co/6MeCuQzDhI,Negative,_y0rk our platform have many feature you wo n't find in excel 😎you can check out a comparison here http //t.co/6mecuqzdhi
text-query-tweets2021-04-01.json,https://t.co/xZvzwpHAIl's advertising sounds like going backwards. Yet another symptom of #agile transformations failing?,Negative,http //t.co/xzvzwphail 's advertising sound like go backwards yet another symptom of agile transformation fail
text-query-tweets2021-04-01.json,"New!!

""Top 5 Do’s and Don’ts of Scaling with https://t.co/Inf6HDNVrd’s co-CEOs""

https://t.co/xRID0f6JQi",Positive,new `` top 5 do ’ s and don ’ t of scaling with http //t.co/inf6hdnvrd ’ s co-ceos '' http //t.co/xrid0f6jqi
text-query-tweets2021-04-01.json,SaaStr Podcast 441: Top 5 Do’s and Don’ts of Scaling with https://t.co/zwiT54r1ji’s co-CEOs https://t.co/3iqgRptGVr https://t.co/2WcLWoUJQZ,Positive,saastr podcast 441 top 5 do ’ s and don ’ t of scaling with http //t.co/zwit54r1ji ’ s co-ceos http //t.co/3iqgrptgvr http //t.co/2wclwoujqz
text-query-tweets2021-04-01.json,Any amazing https://t.co/Ba0uUEo5an users want to chime in and let Brian know about their experiences using https://t.co/Ba0uUEo5an? 📣,Positive,any amazing http //t.co/ba0uueo5an user want to chime in and let brian know about their experience use http //t.co/ba0uueo5an 📣
text-query-tweets2021-04-01.json,SaaStr Podcast 441: Top 5 Do’s and Don’ts of Scaling with https://t.co/fAnwKRCVub https://t.co/CWl0nrJYwX,Positive,saastr podcast 441 top 5 do ’ s and don ’ t of scaling with http //t.co/fanwkrcvub http //t.co/cwl0nrjywx
text-query-tweets2021-04-01.json,Do you use a calendar system that you LOVE? We use https://t.co/UVMGnNdF5F... How do you stay organized? #springcleaning #springCleanYourBusiness #businessowners #spring #business #success #TNECDA https://t.co/qIgAogfwcG,Positive,do you use a calendar system that you love we use https //t.co/uvmgnndf5f ... how do you stay organize springcleaning springcleanyourbusiness businessowners spring business success tnecda http //t.co/qigaogfwcg
text-query-tweets2021-04-01.json,"The all-in-one hassle free EPOS system...

☑️ Easy-To-Use Software
☑️ Fast &amp; Secure Payments
☑️ Staff Management
☑️ Insightful Reporting
☑️ Accounting Integration

We have lots of bundle options available, get in touch to find out more…⠀⠀
🔗 https://t.co/1KGL0Lnc1q https://t.co/hyeXyyUEEo",Positive,the all-in-one hassle free epos system ... ☑️ easy-to-use software ☑️ fast amp secure payments ☑️ staff management ☑️ insightful reporting ☑️ accounting integration we have lot of bundle option available get in touch to find out more…⠀⠀ 🔗 http //t.co/1kgl0lnc1q http //t.co/hyexyyueeo
text-query-tweets2021-04-01.json,"Check out this detailed comparison of https://t.co/7QyiXKh2m1 and ContentCal to help you decide which is right for your business.

https://t.co/NdpIzxW31j via @ContentCal_io",Positive,check out this detailed comparison of http //t.co/7qyixkh2m1 and contentcal to help you decide which be right for your business http //t.co/ndpizxw31j via contentcal_io
text-query-tweets2021-04-01.json,"There are a lot of #kanbantools and apps in the market right now. Currently, #Trello,# Asana, #Monday.com, #Kanbanize, and #Blossom are amongst the most popular #kanban tools.#Kanboard #OpenProject9 #Taiga #Restyaboard #Wekan 
https://t.co/gVmHHwqd0Y",Positive,there be a lot of kanbantools and apps in the market right now currently trello asana monday.com kanbanize and blossom be amongst the most popular kanban tools. kanboard openproject9 taiga restyaboard wekan http //t.co/gvmhhwqd0y
text-query-tweets2021-04-01.json,Marketing for social media | Marketing blog | https://t.co/VptepboOsD #seo #personalbranding #marketing #digitalmarketing #smm #branding,Positive,marketing for social medium marketing blog http //t.co/vptepboosd seo personalbranding marketing digitalmarketing smm brand
text-query-tweets2021-04-01.json,"How did @dapulselabs grow by 12.40% and get 212.76M visitors? 

Monday: https://t.co/U1Xjju4sn3 is a work os that powers teams to run processes, projects and workflows in one digital workspace

See the full of analysis ↘️
https://t.co/XBtBCXaBvd",Negative,how do dapulselabs grow by 12.40 and get 212.76m visitor monday http //t.co/u1xjju4sn3 be a work o that power team to run process project and workflow in one digital workspace see the full of analysis ↘️ http //t.co/xbtbcxabvd
text-query-tweets2021-04-01.json,"Read our case study on @TheHealingHub ‘s stress busting #app.  We used awesome software from @DiscipleMedia to build the app &amp; collaborated using @Monday.com, building the app in record time 🕖. Read our case study here: https://t.co/F2tv3kAMFU https://t.co/kR08C62dYj",Positive,read our case study on thehealinghub ‘ s stress busting app we use awesome software from disciplemedia to build the app amp collaborate use monday.com build the app in record time 🕖 read our case study here http //t.co/f2tv3kamfu http //t.co/kr08c62dyj
text-query-tweets2021-04-01.json,a monday com a criança que doooor 😫😫 https://t.co/Q9zmsD0yzw,Negative,a monday com a criança que doooor 😫😫 http //t.co/q9zmsd0yzw
text-query-tweets2021-04-01.json,@philipyoungg @imscott @StaySortedApp maybe @mondaydotcom https://t.co/c1UtwFSlgu,Negative,philipyoungg imscott staysortedapp maybe mondaydotcom http //t.co/c1utwfslgu
text-query-tweets2021-04-01.json,Does anyone have experience with https://t.co/z75V0tRmET?,Positive,does anyone have experience with http //t.co/z75v0trmet
text-query-tweets2021-04-01.json,"@chad_oda I actually trained my team on monday(.)com, huge fan of their automations feature! and their UI is easy on the eyes",Positive,chad_oda i actually train my team on monday com huge fan of their automation feature and their ui be easy on the eye
text-query-tweets2021-04-01.json,monday . com is the next grammarly ad,Positive,monday com be the next grammarly ad
text-query-tweets2021-04-01.json,"@amysundae if the team consists of ex-mgmt consultants and bankers (What can’t you do with CTRL V, E, S, T and vlookup?!) then a resounding yes. Have seen adoption of https://t.co/WKLJDfDQV2 and Jira",Positive,amysundae if the team consist of ex-mgmt consultant and banker what can ’ t you do with ctrl v e s t and vlookup then a resounding yes have see adoption of http //t.co/wkljdfdqv2 and jira
text-query-tweets2021-04-16.json,nossa SIM!!! amanha ganho de presente de aniver 5º ep de fatws e monday com sebastian stan 🤩🤩,Negative,nossa sim amanha ganho de presente de aniver 5º ep de fatws e monday com sebastian stan 🤩🤩
text-query-tweets2021-04-16.json,Empower Your Team with No-Code/Low-Code Software Applications - SPONSOR CONTENT FROM https://t.co/2nGVU03n34 https://t.co/FbZyr8YBBE https://t.co/dMIFC1nKM7,Positive,empower your team with no-code/low-code software applications sponsor content from http //t.co/2ngvu03n34 http //t.co/fbzyr8ybbe http //t.co/dmifc1nkm7
text-query-tweets2021-04-16.json,"International Institute for Counter-Terrorism, ATA #Israel, the Lauder School of Government, Diplomacy and Strategy at the Interdisciplinary Center, Herzliya invite to YATA Israel's event ""@NATO &amp; Countering Terrorism in the Era of #COVID19"" April 19 https://t.co/do0l0dqHyK https://t.co/u5zwaTOwpi",Negative,international institute for counter-terrorism ata israel the lauder school of government diplomacy and strategy at the interdisciplinary center herzliya invite to yata israel 's event `` nato amp countering terrorism in the era of covid19 '' april 19 http //t.co/do0l0dqhyk http //t.co/u5zwatowpi
text-query-tweets2021-04-16.json,Nunca se preguntan cuanto se debe gastar https://t.co/qmjeuS1Y3e en ads en Youtube... 🤔,Positive,nunca se preguntan cuanto se debe gastar http //t.co/qmjeus1y3e en ad en youtube ... 🤔
text-query-tweets2021-04-16.json,Domino Unix Start Script Tip: debug logs. #DominoUnix https://t.co/vfgKJac6P5 https://t.co/KNAJfTESz3,Positive,domino unix start script tip debug log dominounix http //t.co/vfgkjac6p5 http //t.co/knajftesz3
text-query-tweets2021-04-16.json,"For more info, contact us or visit our office
Office: +97143333284 
Mobile/WhatsApp: +971588139820 
Email: info@rocccitizenship.com 
203, Bldg 13, Bay Square, Business Bay, Dubai
You can fill the form below and we will contact you shortly:
https://t.co/4WW4bMAliK https://t.co/0ex1KwdQE8",Positive,for more info contact us or visit our office office +97143333284 mobile/whatsapp +971588139820 email info rocccitizenship.com 203 bldg 13 bay square business bay dubai you can fill the form below and we will contact you shortly http //t.co/4ww4bmalik http //t.co/0ex1kwdqe8
